Location,Year,Month,average_monthly_rainfall
Brisbane,2010,May,2.110344827586207
Brisbane,2010,November,1.9266666666666667
Brisbane,2010,October,9.883870967741935
Brisbane,2010,September,3.4533333333333336
Brisbane,2011,August,2.4774193548387102
Brisbane,2011,December,4.270967741935484
Brisbane,2011,February,5.607142857142858
Brisbane,2011,January,10.187096774193549
Brisbane,2011,July,0.4133333333333334
Brisbane,2011,June,0.3655172413793104
Brisbane,2011,March,4.973333333333333
Brisbane,2011,May,2.232258064516129
Brisbane,2011,November,0.5379310344827587
Brisbane,2011,October,3.8
Brisbane,2011,September,0.6199999999999999
Brisbane,2012,April,4.966666666666667
Brisbane,2012,August,0.00645161290322581
Brisbane,2012,February,5.792857142857143
Brisbane,2012,January,11.07741935483871
Brisbane,2012,July,1.6516129032258062
Brisbane,2012,June,4.066666666666667
Brisbane,2012,March,3.8129032258064517
Brisbane,2012,May,1.1741935483870969
Brisbane,2012,November,3.893333333333333
Brisbane,2012,October,0.6903225806451612
Brisbane,2012,September,0.1866666666666667
Brisbane,2013,April,3.4866666666666677
Brisbane,2013,August,0.006451612903225806
Brisbane,2013,December,0.6193548387096776
Brisbane,2013,January,9.033333333333335
Brisbane,2013,July,1.2580645161290325
Brisbane,2013,June,1.9799999999999998
Brisbane,2013,March,5.5612903225806445
Brisbane,2013,May,1.4193548387096773
Brisbane,2013,November,3.493333333333333
Brisbane,2013,October,0.7290322580645163
Brisbane,2013,September,0.43999999999999995
Brisbane,2014,April,0.47333333333333333
Brisbane,2014,August,3.1066666666666665
Brisbane,2014,December,4.012903225806451
Brisbane,2014,February,0.5851851851851851
Brisbane,2014,January,4.638709677419355
Brisbane,2014,July,0.4580645161290323
Brisbane,2014,June,0.5399999999999999
Brisbane,2014,March,5.3032258064516125
Brisbane,2014,May,0.9533333333333334
Brisbane,2014,November,4.7333333333333325
Brisbane,2014,October,0.18709677419354845
Brisbane,2014,September,0.92
Brisbane,2015,April,5.041379310344828
Brisbane,2015,August,0.8903225806451612
Brisbane,2015,December,1.167741935483871
Brisbane,2015,February,10.177777777777779
Brisbane,2015,January,10.746666666666664
Brisbane,2015,July,0.2967741935483871
Brisbane,2015,June,1.1533333333333333
Brisbane,2015,March,5.206451612903227
Brisbane,2015,May,8.885714285714283
Brisbane,2015,November,2.4733333333333336
Brisbane,2015,October,1.7999999999999996
Brisbane,2015,September,1.8689655172413795
Brisbane,2016,April,0.42666666666666664
Brisbane,2016,August,1.0193548387096774
Brisbane,2016,December,3.2903225806451615
Brisbane,2016,February,0.5111111111111111
Brisbane,2016,January,1.7133333333333332
Brisbane,2016,July,0.9096774193548387
Brisbane,2016,June,8.826666666666664
Brisbane,2016,March,3.7870967741935484
Brisbane,2016,May,0.8903225806451611
Brisbane,2016,November,0.9333333333333332
Brisbane,2016,October,0.9741935483870965
Brisbane,2016,September,1.7266666666666668
Brisbane,2017,April,0.2
Brisbane,2017,February,1.1333333333333335
Brisbane,2017,January,7.279999999999999
Brisbane,2017,June,2.9919999999999995
Brisbane,2017,March,6.537931034482758
Brisbane,2017,May,1.167741935483871
Cairns,2008,December,6.296774193548386
Cairns,2009,April,4.466666666666666
Cairns,2009,August,0.2580645161290324
Cairns,2009,December,2.52258064516129
Cairns,2009,February,22.142857142857146
Cairns,2009,January,28
Cairns,2009,July,0.1612903225806452
Cairns,2009,June,0.14666666666666672
Cairns,2009,March,4.903225806451613
Cairns,2009,May,2.8129032258064517
Cairns,2009,November,6.94
Cairns,2009,October,0.9935483870967743
Cairns,2009,September,0.12000000000000001
Cairns,2010,April,8.426666666666666
Cairns,2010,August,2.019354838709679
Cairns,2010,December,11.677419354838712
Cairns,2010,February,10.385714285714284
Cairns,2010,January,22.470967741935485
Cairns,2010,July,1.1806451612903228
Cairns,2010,June,0.35999999999999993
Cairns,2010,March,14.070967741935487
Cairns,2010,May,0.9870967741935486
Cairns,2010,November,6.8133333333333335
Cairns,2010,October,5.95483870967742
Cairns,2010,September,3.0599999999999996
Cairns,2011,August,0.3096774193548388
Cairns,2011,December,4.883870967741935
Cairns,2011,February,35.68571428571428
Cairns,2011,January,13.225806451612904
Cairns,2011,July,0.39354838709677414
Cairns,2011,June,2.3066666666666675
Cairns,2011,March,13.509677419354839
Cairns,2011,May,0.43870967741935496
Cairns,2011,November,2.733333333333333
Cairns,2011,October,12.72258064516129
Cairns,2011,September,0.4666666666666666
Cairns,2012,April,5.400000000000001
Cairns,2012,August,0.17419354838709675
Cairns,2012,February,9.248275862068965
Cairns,2012,January,11.464516129032258
Cairns,2012,July,1.406451612903226
Cairns,2012,June,0.5400000000000001
Cairns,2012,March,30.251612903225805
Cairns,2012,May,4.651612903225806
Cairns,2012,November,0.7333333333333334
Cairns,2012,October,0.935483870967742
Cairns,2012,September,0.4333333333333333
Cairns,2013,April,3.1133333333333333
Cairns,2013,August,0.11612903225806448
Cairns,2013,December,1.832258064516129
Cairns,2013,January,10.541935483870967
Cairns,2013,July,1.2129032258064516
Cairns,2013,June,0.8999999999999999
Cairns,2013,March,5.922580645161291
Cairns,2013,May,5.561290322580645
Cairns,2013,November,5.506666666666667
Cairns,2013,October,1.3483870967741938
Cairns,2013,September,1.4533333333333334
Cairns,2014,April,12.372413793103448
Cairns,2014,August,0.9612903225806453
Cairns,2014,December,2.873333333333333
Cairns,2014,February,14.135714285714286
Cairns,2014,January,10.419354838709676
Cairns,2014,July,0.46451612903225803
Cairns,2014,June,2.3866666666666667
Cairns,2014,March,13.529032258064516
Cairns,2014,May,2.9935483870967743
Cairns,2014,November,0.6413793103448275
Cairns,2014,October,0.4451612903225806
Cairns,2014,September,0.05999999999999999
Cairns,2015,April,2.7733333333333334
Cairns,2015,August,0.5483870967741935
Cairns,2015,December,11.225806451612904
Cairns,2015,February,21.29285714285714
Cairns,2015,January,6.800000000000001
Cairns,2015,July,0.8064516129032258
Cairns,2015,June,5.92
Cairns,2015,March,7.780645161290321
Cairns,2015,May,0.8838709677419354
Cairns,2015,November,3.08
Cairns,2015,October,2.0903225806451613
Cairns,2015,September,0.4333333333333332
Cairns,2016,April,5.093333333333333
Cairns,2016,August,1.3483870967741935
Cairns,2016,December,3.333333333333333
Cairns,2016,February,4.689655172413793
Cairns,2016,January,9.316129032258065
Cairns,2016,July,2.7419354838709675
Cairns,2016,June,2.2200000000000006
Cairns,2016,March,8.329032258064515
Cairns,2016,May,8.571428571428571
Cairns,2016,November,0.6769230769230768
Cairns,2016,October,2.941666666666666
Cairns,2016,September,3.0625
Cairns,2017,April,6.106666666666666
Cairns,2017,February,17.27857142857143
Cairns,2017,January,12.09032258064516
Cairns,2017,June,0.8320000000000001
Cairns,2017,March,3.9096774193548387
Cairns,2017,May,2.335483870967742
Canberra,2007,December,3.2580645161290325
Canberra,2007,November,3.18
Canberra,2008,April,0.58
Canberra,2008,August,0.5677419354838711
Canberra,2008,December,3.903225806451613
Canberra,2008,February,2.2275862068965515
Canberra,2008,January,1.4129032258064516
Canberra,2008,July,1.4193548387096773
Canberra,2008,June,0.7266666666666668
Canberra,2008,March,0.9677419354838707
Canberra,2008,May,0.41290322580645145
Canberra,2008,November,2.913333333333333
Canberra,2008,October,1.0838709677419351
Canberra,2008,September,1.36
Canberra,2009,April,2.42
Canberra,2009,August,1.1741935483870969
Canberra,2009,December,2.438709677419355
Canberra,2009,February,0.25
Canberra,2009,January,1.6774193548387102
Canberra,2009,July,0.9806451612903226
Canberra,2009,June,1.18
Canberra,2009,March,0.3290322580645161
Canberra,2009,May,0.07741935483870968
Canberra,2009,November,0.5400000000000001
Canberra,2009,October,1.4516129032258065
Canberra,2009,September,1.9
Canberra,2010,April,0.6466666666666667
Canberra,2010,August,2.1354838709677417
Canberra,2010,December,6.399999999999998
Canberra,2010,February,4.757142857142857
Canberra,2010,January,0.21935483870967748
Canberra,2010,July,2.0064516129032257
Canberra,2010,June,0.6733333333333332
Canberra,2010,March,2.8387096774193545
Canberra,2010,May,2.561290322580645
Canberra,2010,November,3.9800000000000004
Canberra,2010,October,3.3161290322580648
Canberra,2010,September,2.126666666666667
Canberra,2011,August,1.638709677419355
Canberra,2011,December,2.1333333333333333
Canberra,2011,February,4.614285714285714
Canberra,2011,January,1.7999999999999998
Canberra,2011,July,0.8399999999999999
Canberra,2011,June,0.31428571428571433
Canberra,2011,March,1.3800000000000001
Canberra,2011,May,0.3870967741935485
Canberra,2011,November,3.773333333333333
Canberra,2011,October,0.8129032258064517
Canberra,2011,September,1.2074074074074075
Canberra,2012,April,0.5633333333333334
Canberra,2012,August,1.3032258064516131
Canberra,2012,February,4.358620689655172
Canberra,2012,January,1.5096774193548388
Canberra,2012,July,1.1258064516129034
Canberra,2012,June,1.6482758620689655
Canberra,2012,March,6.238709677419356
Canberra,2012,May,1.0709677419354842
Canberra,2012,November,0.9666666666666667
Canberra,2012,October,2.1548387096774193
Canberra,2012,September,1.3866666666666667
Canberra,2013,April,0.3266666666666667
Canberra,2013,August,0.8709677419354839
Canberra,2013,December,0.7483870967741936
Canberra,2013,January,2.341935483870967
Canberra,2013,July,1.3806451612903228
Canberra,2013,June,2.8400000000000003
Canberra,2013,March,0.8580645161290323
Canberra,2013,May,0.2129032258064516
Canberra,2013,November,3.5200000000000005
Canberra,2013,October,0.43225806451612897
Canberra,2013,September,3.0333333333333337
Canberra,2014,April,2.3066666666666675
Canberra,2014,August,0.8645161290322579
Canberra,2014,December,3.290322580645162
Canberra,2014,February,3.096296296296297
Canberra,2014,January,0.1548387096774194
Canberra,2014,July,0.5225806451612903
Canberra,2014,June,1.9066666666666667
Canberra,2014,March,2.8387096774193545
Canberra,2014,May,0.4799999999999999
Canberra,2014,November,0.8066666666666666
Canberra,2014,October,1.7225806451612904
Canberra,2014,September,0.9599999999999999
Canberra,2015,April,3.0599999999999996
Canberra,2015,August,2.226666666666667
Canberra,2015,December,1.1290322580645162
Canberra,2015,February,1.0785714285714285
Canberra,2015,January,3.1290322580645165
Canberra,2015,July,1.2
Canberra,2015,June,1.8400000000000003
Canberra,2015,March,0.42758620689655163
Canberra,2015,May,0.3935483870967742
Canberra,2015,November,2.253333333333333
Canberra,2015,October,0.8866666666666666
Canberra,2015,September,0.4533333333333335
Canberra,2016,April,0.22666666666666674
Canberra,2016,August,1.4903225806451614
Canberra,2016,December,2.0838709677419356
Canberra,2016,February,0.8068965517241378
Canberra,2016,January,3.432258064516129
Canberra,2016,July,2.2903225806451615
Canberra,2016,June,4.806666666666667
Canberra,2016,March,0.9161290322580644
Canberra,2016,May,1.535483870967742
Canberra,2016,November,1.893333333333333
Canberra,2016,October,1.406451612903226
Canberra,2016,September,4.973333333333334
Canberra,2017,April,1.089655172413793
Canberra,2017,February,0.7357142857142855
Canberra,2017,January,0.27096774193548384
Canberra,2017,June,0.08800000000000001
Canberra,2017,March,2.84
Canberra,2017,May,1.103225806451613
Cobar,2009,April,0.8466666666666668
Cobar,2009,August,0.032258064516129045
Cobar,2009,December,1.058064516129032
Cobar,2009,February,2.5999999999999996
Cobar,2009,January,1.0129032258064516
Cobar,2009,July,0.5870967741935484
Cobar,2009,June,2.9466666666666668
Cobar,2009,March,0.3419354838709677
Cobar,2009,May,1.2193548387096775
Cobar,2009,November,0.32666666666666655
Cobar,2009,October,1.0516129032258068
Cobar,2009,September,0.5862068965517241
Cobar,2010,April,1.2666666666666668
Cobar,2010,August,0.8387096774193549
Cobar,2010,December,2.2838709677419353
Cobar,2010,February,4.578571428571428
Cobar,2010,January,0.36129032258064514
Cobar,2010,July,2.632258064516129
Cobar,2010,June,0.6466666666666667
Cobar,2010,March,0.9483870967741935
Cobar,2010,May,0.9548387096774195
Cobar,2010,November,4.18
Cobar,2010,October,3.070967741935484
Cobar,2010,September,0.78
Cobar,2011,August,0.6000000000000001
Cobar,2011,December,1.2193548387096775
Cobar,2011,February,1.164285714285714
Cobar,2011,January,0.6129032258064515
Cobar,2011,July,0.4387096774193549
Cobar,2011,June,0.07333333333333332
Cobar,2011,March,0.8064516129032258
Cobar,2011,May,1.3935483870967738
Cobar,2011,November,1.7400000000000004
Cobar,2011,October,0.7419354838709676
Cobar,2011,September,0.94
Cobar,2012,April,0.006666666666666671
Cobar,2012,August,0.019354838709677424
Cobar,2012,February,1.703448275862069
Cobar,2012,January,3.6
Cobar,2012,July,0.9032258064516132
Cobar,2012,June,1.1066666666666667
Cobar,2012,March,2.7935483870967737
Cobar,2012,May,0.3870967741935485
Cobar,2012,November,1.15
Cobar,2012,October,0.0774193548387097
Cobar,2012,September,0.5800000000000001
Cobar,2013,April,0
Cobar,2013,August,0.006451612903225807
Cobar,2013,December,1.1290322580645162
Cobar,2013,January,0.01935483870967742
Cobar,2013,July,1.3806451612903226
Cobar,2013,June,2.7
Cobar,2013,March,1.793548387096774
Cobar,2013,May,0.7677419354838712
Cobar,2013,November,0.039999999999999994
Cobar,2013,October,0.2580645161290323
Cobar,2013,September,0.6466666666666668
Cobar,2014,April,0.9933333333333334
Cobar,2014,August,1.0967741935483868
Cobar,2014,December,1.103225806451613
Cobar,2014,February,2.6357142857142857
Cobar,2014,January,0.16129032258064516
Cobar,2014,July,0.03870967741935485
Cobar,2014,June,1.373333333333333
Cobar,2014,March,1.7935483870967743
Cobar,2014,May,0.5290322580645159
Cobar,2014,November,0.10666666666666666
Cobar,2014,October,0.012903225806451615
Cobar,2014,September,0.5466666666666665
Cobar,2015,April,0.66
Cobar,2015,August,0.7290322580645162
Cobar,2015,December,0.7483870967741936
Cobar,2015,February,0.6071428571428572
Cobar,2015,January,1.9806451612903224
Cobar,2015,July,1.0516129032258066
Cobar,2015,June,1.7999999999999998
Cobar,2015,March,0
Cobar,2015,May,2.1935483870967736
Cobar,2015,November,1.8866666666666665
Cobar,2015,October,0.4580645161290323
Cobar,2015,September,0.20666666666666667
Cobar,2016,April,1.3133333333333337
Cobar,2016,August,1.9483870967741934
Cobar,2016,December,0.9935483870967742
Cobar,2016,February,0.06206896551724138
Cobar,2016,January,0.7448275862068966
Cobar,2016,July,1.058064516129032
Cobar,2016,June,3.586666666666667
Cobar,2016,March,2.266666666666667
Cobar,2016,May,2.438709677419355
Cobar,2016,November,1.019047619047619
Cobar,2016,October,0.6580645161290322
Cobar,2016,September,3.406666666666667
Cobar,2017,April,0.46
Cobar,2017,February,0.10714285714285712
Cobar,2017,January,1.1642857142857141
Cobar,2017,June,0.12799999999999997
Cobar,2017,March,0.7741935483870968
Cobar,2017,May,1.0387096774193547
CoffsHarbour,2009,April,9.351724137931035
CoffsHarbour,2009,August,0.03225806451612905
CoffsHarbour,2009,December,4.387096774193547
CoffsHarbour,2009,February,15.978571428571428
CoffsHarbour,2009,January,1.361290322580645
CoffsHarbour,2009,July,1.3612903225806454
CoffsHarbour,2009,June,8.92
CoffsHarbour,2009,March,6.129032258064516
CoffsHarbour,2009,May,6.064516129032258
CoffsHarbour,2009,November,18.56666666666667
CoffsHarbour,2009,October,6.309677419354838
CoffsHarbour,2009,September,0.3
CoffsHarbour,2010,April,2.4400000000000004
CoffsHarbour,2010,August,0.6645161290322582
CoffsHarbour,2010,December,12.625806451612902
CoffsHarbour,2010,February,9.042857142857141
CoffsHarbour,2010,January,0.5548387096774196
CoffsHarbour,2010,July,5.141935483870968
CoffsHarbour,2010,June,4.32
CoffsHarbour,2010,March,5.896774193548387
CoffsHarbour,2010,May,2.206451612903226
CoffsHarbour,2010,November,7.173333333333334
CoffsHarbour,2010,October,13.703225806451615
CoffsHarbour,2010,September,1.8533333333333333
CoffsHarbour,2011,August,5.264516129032258
CoffsHarbour,2011,December,5.509677419354839
CoffsHarbour,2011,February,4.492857142857143
CoffsHarbour,2011,January,8.503225806451614
CoffsHarbour,2011,July,1.748387096774193
CoffsHarbour,2011,June,13.99
CoffsHarbour,2011,March,5.4322580645161285
CoffsHarbour,2011,May,2.9677419354838706
CoffsHarbour,2011,November,5.266666666666667
CoffsHarbour,2011,October,5.825806451612904
CoffsHarbour,2011,September,0.9733333333333334
CoffsHarbour,2012,April,9.110344827586207
CoffsHarbour,2012,August,0.3870967741935484
CoffsHarbour,2012,February,10.744827586206894
CoffsHarbour,2012,January,11.541935483870969
CoffsHarbour,2012,July,1.7516129032258063
CoffsHarbour,2012,June,9.080000000000002
CoffsHarbour,2012,March,4.580645161290323
CoffsHarbour,2012,May,1.7806451612903222
CoffsHarbour,2012,November,8
CoffsHarbour,2012,October,0.8
CoffsHarbour,2012,September,1.1066666666666667
